Date,return
2000-11-20,0.004559270516717378
2000-11-21,-0.01877537212449255
2000-11-22,-0.026385691517620012
2000-11-24,-0.03014570423714616
2000-11-27,-0.008989145183175054
2000-11-28,0.005587599134823401
2000-11-29,-0.01893158388003745
2000-11-30,0.01704439033526871
2000-12-01,-0.002027649769585243
2000-12-04,-0.016333938294010864
2000-12-05,0.0013351134846461665
2000-12-06,0.014746703678001412
2000-12-07,0.0690083377683165
2000-12-08,0.05968077723802911
2000-12-11,0.011738578680203077
2000-12-12,0.024860059269015442
2000-12-13,0.0030895983522142073
2000-12-14,-0.017144919689586643
2000-12-15,-0.020132988548208282
2000-12-18,0.008479262672811076
2000-12-19,0.03072625698324021
2000-12-20,0.012912785774767134
2000-12-21,-0.02798821548821545
2000-12-22,-0.0015600624024960665
2000-12-26,-0.019573643410852673
2000-12-27,-0.012648524338827072
2000-12-28,0.0019201228878648507
2000-12-29,0.0032336297493937693
2001-01-02,-0.02339955849889614
2001-01-03,-0.0128495842781557
2001-01-04,0.0
2001-01-05,-0.005625000000000065
2001-01-08,0.008654440552235765
2001-01-09,-0.01978157840511026
2001-01-10,0.01528812230497846
2001-01-11,0.0131428571428571
2001-01-12,-0.0028206092515983185
2001-01-16,0.04054054054054059
2001-01-17,0.004063538973032857
2001-01-18,-0.023750443105281748
2001-01-19,-0.0065824586372531125
2001-01-22,-0.006932100959829374
2001-01-23,0.004352367688022284
2001-01-24,-0.0036906854130052875
2001-01-25,-0.01445033839400035
2001-01-26,-0.012239020878329728
2001-01-29,0.0022891354111639825
2001-01-30,0.007423117709437994
2001-01-31,0.004036697247706401
2001-02-01,-0.0030785947120608786
2001-02-02,-0.005750431282346258
2001-02-05,-0.00019182812200278372
2001-02-06,-0.017621145374449372
2001-02-07,0.004866653688923497
2001-02-08,-0.00903070439494272
2001-02-09,-0.0027190964233424503
2001-02-12,0.01012815212897881
2001-02-13,0.002775998291693414
2001-02-14,0.023408624229979476
2001-02-15,-0.041818181818181824
2001-02-16,0.0111277551893859
2001-02-20,-0.02715939447907388
2001-02-21,-0.0009163802978235773
2001-02-22,-0.017811704834605507
2001-02-23,0.01775011526048861
2001-02-26,-0.011538461538461654
2001-02-27,0.009390801830002422
2001-02-28,-0.010193933366484251
2001-03-01,-0.03287406333091611
2001-03-02,0.017180394138453757
2001-03-05,0.036715455222029195
2001-03-06,0.020300931454502066
2001-03-07,-0.0014323227500597344
2001-03-08,-0.02578448066163956
2001-03-09,-0.024326445200104626
2001-03-12,0.011154489682097004
2001-03-13,-0.039543524416135935
2001-03-14,-0.03317152103559881
2001-03-15,0.006437167646235569
2001-03-16,0.006013745704467378
2001-03-19,0.004090537223888698
2001-03-20,0.00438596491228066
2001-03-21,0.0061403508771927994
2001-03-22,0.017364939360529092
2001-03-23,0.015711135611907394
2001-03-26,-0.0002821670428893344
2001-03-27,-0.031096563011456455
2001-03-28,-0.008023774145616523
2001-03-29,0.008782556026650488
2001-03-30,0.00030129557095526113
2001-04-02,0.005362776025236535
2001-04-03,0.0013614703880191524
2001-04-04,0.057519057519057525
2001-04-05,-0.011065444198545618
2001-04-06,0.023301608139153294
2001-04-09,0.022922636103151938
2001-04-10,0.05927682276229994
2001-04-11,-0.016978417266187148
2001-04-12,-0.02012127894156571
2001-04-16,-0.0076201641266119
2001-04-17,0.05976551329711191
2001-04-18,0.012173012173012143
2001-04-19,-0.002442598925256334
2001-04-20,-0.029246892517670067
2001-04-23,-0.0010452051215052588
2001-04-24,-0.009054593874833457
2001-04-25,0.017787078210829185
2001-04-26,0.027382550335570553
2001-04-27,0.02430101907499346
2001-04-30,0.0010224948875255406
2001-05-01,0.015713233488828887
2001-05-02,-0.02215799614643549
2001-05-03,-0.03201411646080169
2001-05-04,-0.004160548213411691
2001-05-07,0.023244188952761802
2001-05-08,-0.02398433675966708
2001-05-09,0.029396857577293375
2001-05-10,0.0015463917525773783
2001-05-11,-0.0054390054390054616
2001-05-14,0.0018425901553040347
2001-05-15,-0.018552390906715465
2001-05-16,0.006254691018263698
2001-05-17,-0.005418719211822632
2001-05-18,0.002701375245579554
2001-05-21,0.005084354055927868
2001-05-22,-0.009038238702201636
2001-05-23,0.006547041707080407
2001-05-24,0.0011820330969268148
2001-05-25,-0.010113171201541095
2001-05-29,-0.014837554361729479
2001-05-30,-0.0023898035050452316
2001-05-31,0.017932489451476786
2001-06-01,0.00614911606456577
2001-06-04,0.01029601029601026
2001-06-05,0.004684418145956551
2001-06-06,-0.007453416149068253
2001-06-07,0.00048449612403091136
2001-06-08,-0.009715994020926771
2001-06-11,-0.025621316935690495
2001-06-12,0.010303967027305476
2001-06-13,-0.01191737288135582
2001-06-14,0.010611561016475915
2001-06-15,0.0008307947936859911
2001-06-18,0.03059219758630357
2001-06-19,-0.012411847672778697
2001-06-20,-0.0022068965517240908
2001-06-21,0.005986394557823098
2001-06-22,0.008456082924168093
2001-06-25,-0.01877551020408157
2001-06-26,0.004067245119305818
2001-06-27,0.014008620689655258
2001-06-28,0.016759776536312727
2001-06-29,-0.0012906556530718704
2001-07-02,-0.0044121463794446324
2001-07-03,-0.017058671491341344
2001-07-05,-0.01004615802335046
2001-07-06,0.005949008498583594
2001-07-09,0.017972479640550425
2001-07-10,0.002039032915817078
2001-07-11,0.040000000000000015
2001-07-12,-0.005140692640692579
2001-07-13,0.004920721705850184
2001-07-16,-0.01253481894150406
2001-07-17,-0.023705722070844808
2001-07-18,0.019546742209631866
2001-07-19,-0.0268400664084117
2001-07-20,0.0141643059490085
2001-07-23,-0.005520046484602116
2001-07-24,-0.0002938583602702912
2001-07-25,-0.0011651616661811578
2001-07-26,0.013203214695751829
2001-07-27,0.0042182227221596895
2001-07-30,0.003394625176803322
2001-07-31,0.020903954802259945
2001-08-01,0.016151108677798967
2001-08-02,-0.008597528210639449
2001-08-03,-0.0150273224043717
2001-08-06,-0.009161576901721416
2001-08-07,-0.01032366071428584
2001-08-08,-0.0023303233323623157
2001-08-09,-0.006092254134029616
2001-08-10,0.007908611599296896
2001-08-13,0.00947187141216987
2001-08-14,0.0005812263876780915
2001-08-15,-0.011768255884127958
2001-08-16,-0.028332836266030503
2001-08-17,0.0021868166198063194
2001-08-20,0.00030816640986126376
2001-08-21,0.020578778135048135
2001-08-22,-0.0006259780907668099
2001-08-23,0.014543155232374467
2001-08-24,-0.00030021014710312566
2001-08-27,-0.0005997001499251312
2001-08-28,0.0064995357474466366
2001-08-29,-0.020414572864321565
2001-08-30,-0.003913894324853262
2001-08-31,-0.0032206119162641357
2001-09-04,0.00033255736614559397
2001-09-05,-0.01669449081803005
2001-09-06,-0.008350730688935227
2001-09-07,-0.006300315015750777
2001-09-10,-0.08339100346020763
2001-09-17,-0.010586011342155052
2001-09-18,-0.004642166344293905
2001-09-19,-0.02204724409448814
2001-09-20,-0.05415309446254065
2001-09-21,0.03138075313807531
2001-09-24,0.0031872509960158683
2001-09-25,0.008339952343129502
2001-09-26,-0.009465020576131704
2001-09-27,0.012841756420878156
2001-09-28,-0.004478827361563495
2001-10-01,-0.0024640657084189846
2001-10-02,-0.013917314776913626
2001-10-03,0.02092846270928452
2001-10-04,-0.009423294383716547
2001-10-05,-0.019687964338781616
2001-10-08,0.0
2001-10-09,-0.006831119544592019
2001-10-10,0.021052631578947305
2001-10-11,-0.010540632437946233
2001-10-12,-0.012632297712529788
2001-10-15,0.0075445816186556535
2001-10-16,0.02598717516031048
2001-10-17,0.007633587786259444
2001-10-18,-0.01415929203539818
2001-10-19,-0.003164556962025311
2001-10-22,0.010616438356164461
2001-10-23,-0.000681431005110839
2001-10-24,-0.019339779926642157
2001-10-25,-0.008015389547932029
2001-10-26,0.0
2001-10-29,-0.009705372616984441
2001-10-30,0.01979498055850132
2001-10-31,0.015657620041753754
2001-11-01,-0.002002670226969368
2001-11-02,0.01855533465871434
2001-11-05,-0.004492939666238786
2001-11-06,-0.015137472968798223
2001-11-07,0.010825858335910963
2001-11-08,-0.004375000000000018
2001-11-09,-0.01938711694809259
2001-11-12,0.027010245265445435
2001-11-13,0.015287769784172603
2001-11-14,-0.012202380952381062
2001-11-15,-0.00029877502240806725
2001-11-16,0.010788133053640979
2001-11-19,-0.01019813519813524
2001-11-20,-0.003970678069639662
2001-11-21,0.008596868283696688
2001-11-23,0.007507507507507508
2001-11-26,-0.004982415005861507
2001-11-27,-0.011737089201877894
2001-11-28,0.007001522070015125
2001-11-29,-0.005316007088009442
2001-11-30,-0.00922344540315389
2001-12-03,0.009688162276718143
2001-12-04,0.00895694885871142
2001-12-05,-0.0035792951541850923
2001-12-06,-0.009898267803134436
2001-12-07,0.009895391574780728
2001-12-10,0.01122302158273383
2001-12-11,0.006580829756795332
2001-12-12,-0.020437127448197527
2001-12-13,0.002967359050444935
2001-12-14,-0.002352941176470538
2001-12-17,0.008964719491035347
2001-12-18,-0.01687160423219892
2001-12-19,-0.010192195690157292
2001-12-20,0.01611922141119203
2001-12-21,0.0014938751120407608
2001-12-24,0.0012001200120011746
2001-12-26,0.00416171224732463
2001-12-27,0.007077558242406429
2001-12-28,-0.0005849663644339287
2001-12-31,0.016979987871437306
2002-01-02,0.00500000000000005
2002-01-03,0.010801591813530487
2002-01-04,0.0104756511891279
2002-01-07,-0.0025765817348982626
2002-01-08,0.013079328973557033
2002-01-09,0.001434720229555155
2002-01-10,-0.0008551881413911385
2002-01-11,-0.00895177591683518
2002-01-14,0.0017714791851196421
2002-01-15,-0.019888856390757523
2002-01-16,0.018253726802555565
2002-01-17,-0.02082713478131517
2002-01-18,0.010700091715071887
2002-01-22,0.0066246056782334655
2002-01-23,0.013509364445808957
2002-01-24,-0.012117540139351669
2002-01-25,0.008508052263749656
2002-01-28,0.002114803625377652
2002-01-29,0.0006213109661386495
2002-01-30,0.007706535141800247
2002-01-31,-0.002757352941176575
2002-02-01,0.004639653572533207
2002-02-04,-0.008945686900958502
2002-02-05,0.01461988304093565
2002-02-06,-0.0019627085377820976
2002-02-07,0.007710358699296025
2002-02-08,0.0009784735812133443
2002-02-11,-0.00869565217391303
2002-02-12,0.011042546281260146
2002-02-13,-0.005427841634738128
2002-02-14,-0.0012795905310301566
2002-02-15,0.011539729640619778
2002-02-19,0.006122448979591828
2002-02-20,0.010070493454179279
2002-02-21,-0.003875968992248042
2002-02-22,0.01051893408134645
2002-02-25,-0.006064690026954168
2002-02-26,0.014541765302671617
2002-02-27,-0.003086419753086415
2002-02-28,0.011177086971708008
2002-03-01,0.000990425883129666
2002-03-04,-0.006033661479834796
2002-03-05,-0.009142496847414854
2002-03-06,-0.013806087229369353
2002-03-07,-0.014715090795240929
2002-03-08,0.008236729713239875
2002-03-11,-0.0248009797917941
2002-03-12,0.01552312946289972
2002-03-13,-0.0006363347120585292
2002-03-14,0.0009603072983355037
2002-03-15,-0.010773130544993658
2002-03-18,0.004095778197857673
2002-03-19,0.013573232323232315
2002-03-20,-0.002289826627412505
2002-03-21,-0.0022307202039515707
2002-03-22,-0.0003216468317787573
2002-03-25,-0.003981420039814233
2002-03-26,-0.007232084155161157
2002-03-27,0.011597084161696535
2002-03-28,-0.007196597971867807
2002-04-01,0.020866773675762396
2002-04-02,0.00605245460659056
2002-04-03,-0.015156618390030407
2002-04-04,0.007467752885268121
2002-04-05,0.026089941640919947
2002-04-08,-0.0006779661016949008
2002-04-09,0.0052687038988409604
2002-04-10,0.005230125523012503
2002-04-11,0.009653199856989618
2002-04-12,0.00844772967265042
2002-04-15,0.018854748603351925
2002-04-16,-0.005697050938337859
2002-04-17,0.006738544474393507
2002-04-18,0.020260989010989005
2002-04-19,0.013009243409791255
2002-04-22,0.0
2002-04-23,0.006075768406004223
2002-04-24,-0.006170598911070842
2002-04-25,-0.007278020378457034
2002-04-26,0.006461421512732867
2002-04-29,-0.0030326004548900036
2002-04-30,-0.002230483271375417
2002-05-01,-0.005233644859813105
2002-05-02,-0.001160092807424638
2002-05-03,-0.003570011900039661
2002-05-06,0.010179153094462542
2002-05-07,0.0497328401150843
2002-05-08,-0.006312662458224959
2002-05-09,0.0022874571101791355
2002-05-10,0.010375099760574684
2002-05-13,0.04219409282700427
2002-05-14,-0.015211879753712356
2002-05-15,-0.008270406328658771
2002-05-16,0.0132854578096947
2002-05-17,0.010032246506628489
2002-05-20,-0.004761904761904725
2002-05-21,-0.011671686746987904
2002-05-22,0.007137490608564903
2002-05-23,-0.013627992633517402
2002-05-24,0.007552870090634414
2002-05-28,-0.014036418816388506
2002-05-29,-0.008959875340864839
2002-05-30,0.006952491309385852
2002-05-31,-0.0011783189316575465
2002-06-03,-0.007736156351791439
2002-06-04,0.0020088388911209606
2002-06-05,0.005171042163882219
2002-06-06,0.04330065359477119
2002-06-07,0.0020842017507295
2002-06-10,0.012108559498956123
2002-06-11,-0.008161512027491463
2002-06-12,-0.0038103302286198073
2002-06-13,-0.029411764705882408
2002-06-14,0.013669372063220858
2002-06-17,-0.00867410161090462
2002-06-18,-0.031707317073170774
2002-06-19,-0.002157962883038442
2002-06-20,-0.004012483281319655
2002-06-21,-0.014618547281863877
2002-06-24,0.009408602150537673
2002-06-25,0.0403151065801667
2002-06-26,0.01379944802207915
2002-06-27,-0.0063006300630063265
2002-06-28,-0.004972875226039757
2002-07-01,-0.009971509971509845
2002-07-02,-0.00394088669950748
2002-07-03,0.020495710200190642
2002-07-05,-0.005373936408419053
2002-07-08,-0.005113900511390189
2002-07-09,0.013397129186602926
2002-07-10,-0.00592300098716688
2002-07-11,0.018078020932445243
2002-07-12,-0.004757373929590764
2002-07-15,-0.012459621596677578
2002-07-16,0.0351288056206089
2002-07-17,-0.01057957681692718
2002-07-18,-0.01622137404580152
2002-07-19,-0.005410723069355605
2002-07-22,0.0025214321734745694
2002-07-23,0.026329647182727754
2002-07-24,-0.015484515484515422
2002-07-25,0.013785790031813445
2002-07-26,0.026014568158168577
2002-07-29,-0.004455445544554449
2002-07-30,-0.013100436681222688
2002-07-31,-0.004945598417408401
2002-08-01,0.0020757654385054045
2002-08-02,-0.006362672322375451
2002-08-05,0.01706108970831033
2002-08-06,0.03146303093864716
2002-08-07,-0.0025866528711845404
2002-08-08,-0.01551551551551545
2002-08-09,-0.012133468149646207
2002-08-12,-0.007060010085728544
2002-08-13,0.003131524008350664
2002-08-14,0.008341511285574177
2002-08-15,-0.016354016354016346
2002-08-16,0.0028653295128939216
2002-08-19,-0.005128205128205102
2002-08-20,0.007962529274004596
2002-08-21,-0.00045808520384782464
2002-08-22,-0.013531799729364037
2002-08-23,-0.0060975609756097095
2002-08-26,0.007476635514018699
2002-08-27,0.014520813165537305
2002-08-28,0.011557788944723462
2002-08-29,0.0074367873078830995
2002-08-30,0.018081366147664462
2002-09-03,0.006253256904637883
2002-09-04,-0.014530358069538202
2002-09-05,0.02235231506120286
2002-09-06,-0.007743933918430672
2002-09-09,0.0066462167689162865
2002-09-10,0.019950124688279232
2002-09-11,-0.009557344064386204
2002-09-12,-0.008794619762027842
2002-09-13,-0.00564391995895328
2002-09-16,0.01717855283706394
2002-09-17,-0.007446808510638328
2002-09-18,-0.010758472296933797
2002-09-19,0.01148168398031716
2002-09-20,-0.01034295046271101
2002-09-23,-0.01627384960718289
2002-09-24,0.015143017386427546
2002-09-25,0.012944983818770335
2002-09-26,-0.0021845985800108764
2002-09-27,-0.01107419712070871
2002-09-30,0.009111617312072901
2002-10-01,-0.021470746108427193
2002-10-02,-0.008883953359244872
2002-10-03,0.00967007963595004
2002-10-04,-0.004637681159420191
2002-10-07,0.0058513750731422716
2002-10-08,-0.012850467289719766
2002-10-09,0.002352941176470538
2002-10-10,0.02238388360380518
2002-10-11,-0.015400955921401975
2002-10-14,0.04249737670514178
2002-10-15,-0.03605408112168247
2002-10-16,0.0357327809425169
2002-10-17,-0.011523046092184389
2002-10-18,-0.011892963330029656
2002-10-21,-0.023312287518212745
2002-10-22,-0.011730205278592473
2002-10-23,0.0033573141486810685
2002-10-24,0.0
2002-10-25,0.011938872970391595
2002-10-28,-0.007225433526011663
2002-10-29,0.00542406311637078
2002-10-30,0.0038424591738711955
2002-10-31,-0.007208073041806756
2002-11-01,0.031775700934579425
2002-11-04,-0.007289293849658321
2002-11-05,0.007233273056057872
2002-11-06,-0.01827094474153298
2002-11-07,-0.0018475750577366813
2002-11-08,-0.004705882352941244
2002-11-11,0.0033964095099466417
2002-11-12,-0.008991954566966292
2002-11-13,0.013557737260402016
2002-11-14,-0.00768535262206156
2002-11-15,0.010263275323516306
2002-11-18,-0.00951086956521727
2002-11-19,-0.003219871205151644
2002-11-20,0.007057785619761649
2002-11-21,-0.013185878349638547
2002-11-22,0.0012765957446808994
2002-11-25,-0.007585335018963325
2002-11-26,0.017880505887483654
2002-11-27,0.010566356720202874
2002-11-29,0.025106382978723397
2002-12-02,-0.016013485040033672
2002-12-03,-0.022579244463742924
2002-12-04,0.014209591474245128
2002-12-05,-0.014858171994597111
2002-12-06,-0.009358288770053513
2002-12-09,0.007951356407857891
2002-12-10,-0.0064516129032258325
2002-12-11,0.011009174311926533
2002-12-12,-0.013229927007299393
2002-12-13,0.007065473386716843
2002-12-16,-0.0013692377909630825
2002-12-17,-0.0145586897179254
2002-12-18,-0.007903300790330157
2002-12-19,0.010828625235404917
2002-12-20,-0.005591798695247017
2002-12-23,-0.006893382352941274
2002-12-24,0.006979990693345842
2002-12-26,-0.004199720018665416
2002-12-27,0.000950570342205303
2002-12-30,-0.0038314176245209915
2002-12-31,0.01403678606001932
2003-01-02,0.002322340919646872
2003-01-03,0.0009186954524574907
2003-01-06,0.0035858359480054618
2003-01-07,-0.009738822487826421
2003-01-08,0.013211845102505657
2003-01-09,-0.012814847547503278
2003-01-10,0.008707009142359723
2003-01-13,-0.0013134851138354264
2003-01-14,0.006100217864923772
2003-01-15,0.0017644464049404122
2003-01-16,-0.020526550647032613
2003-01-17,0.00419580419580419
2003-01-21,0.002827521206408988
2003-01-22,-0.01893043066729778
2003-01-23,0.0009250693802034955
2003-01-24,-0.015209125475285185
2003-01-27,0.010101010101010142
2003-01-28,-0.0004761904761905506
2003-01-29,0.006566604127579764
2003-01-30,0.018295618680789553
2003-01-31,0.0028957528957530058
2003-02-03,-0.012524084778420113
2003-02-04,-0.005853658536585414
2003-02-05,0.0014698677119059842
2003-02-06,0.006335282651072077
2003-02-07,0.003468780971258686
2003-02-10,-0.009823182711198393
2003-02-11,-0.0034196384953590763
2003-02-12,0.001485884101039999
2003-02-13,-0.00443568260226712
2003-02-14,0.008670520231213858
2003-02-18,-0.001869158878504633
2003-02-19,0.0028222013170272208
2003-02-20,-0.0018894662257913414
2003-02-21,-0.0018744142455482263
2003-02-24,-0.011921793037672867
2003-02-25,-0.0038095238095237284
2003-02-26,0.008280565026789973
2003-02-27,0.0014285714285714828
2003-02-28,0.004219409282700582
2003-03-03,0.0004786979415987559
2003-03-04,-0.004333172845450162
2003-03-05,-0.004805382027871114
2003-03-06,-0.01685934489402704
2003-03-07,-0.00865384615384614
2003-03-10,0.0019656019656019235
2003-03-11,-0.001487357461576655
2003-03-12,0.017039922103213312
2003-03-13,-0.004143646408839773
2003-03-14,-0.011009174311926696
2003-03-17,0.007538802660753798
2003-03-18,0.0030661410424878115
2003-03-19,0.005744586831639373
2003-03-20,0.01496478873239436
2003-03-21,0.025618758141554485
2003-03-24,0.004531037607612208
2003-03-25,0.003126395712371607
2003-03-26,-0.010661928031985872
2003-03-27,-0.008501118568232718
2003-03-28,-0.018543645409317057
2003-03-31,0.007476635514018699
2003-04-01,0.024107556791840498
2003-04-02,0.018493459630130653
2003-04-03,0.0031180400890868723
2003-04-04,-0.04076086956521749
2003-04-07,0.0022603978300181154
2003-04-08,-0.0013580805794477654
2003-04-09,0.0
2003-04-10,-0.010073260073260022
2003-04-11,-0.003700277520813982
2003-04-14,0.0022665457842247125
2003-04-15,0.01391382405745057
2003-04-16,-0.00269905533063422
2003-04-17,0.004839419269687613
2003-04-21,0.007011393514461005
2003-04-22,0.0025806451612902675
2003-04-23,-0.009820666097352708
2003-04-24,-0.005581794761700258
2003-04-25,0.0039404553415061236
2003-04-28,0.006011163589523426
2003-04-29,-0.002977456401531275
2003-04-30,-0.0004297378599053722
2003-05-01,0.002982530890498521
2003-05-02,0.0016687526074260618
2003-05-05,-0.0012526096033401914
2003-05-06,-0.007010309278350586
2003-05-07,-0.015429524603836571
2003-05-08,0.009770603228547172
2003-05-09,-0.001661129568106277
2003-05-12,-0.007361963190184038
2003-05-13,0.0074104569781803095
2003-05-14,0.005363036303630469
2003-05-15,-0.006527947776417794
2003-05-16,-0.006576243321002737
2003-05-19,0.002556455048998819
2003-05-20,0.004248088360237803
2003-05-21,0.002556455048998819
2003-05-22,-0.0016799664006719509
2003-05-23,-0.006297229219143517
2003-05-27,-0.0020267531414672538
2003-05-28,0.0016168148746969564
2003-05-29,0.0076489533011272655
2003-05-30,0.009900990099009901
2003-06-02,-0.004786597526924651
2003-06-03,-0.0015804030027656716
2003-06-04,-0.009693679720822024
2003-06-05,0.018482864844050845
2003-06-06,0.004306969459671082
2003-06-09,0.004365079365079343
2003-06-10,-0.003518373729476148
2003-06-11,0.003865481252415843
2003-06-12,0.0003849114703617402
2003-06-13,-0.006692913385826839
2003-06-16,0.004201680672268886
2003-06-17,-0.0030686612965094688
2003-06-18,0.0019076688286913661
2003-06-19,-0.008530438154323475
2003-06-20,0.0015533980582523941
2003-06-23,0.0059171597633136935
2003-06-24,-0.00039745627980928314
